CIK,Ticker_Symbol,Company_Name,Sector,Data_Date,Market_Capitalization,Total_Assets,Total_Liabilities,Net_Income_Before_Extra_Items,Cash_Flow_From_Operations,Total_Long_Term_Debt,Current_Assets,Current_Liabilities,Common_Shares_Outstanding,Total_Sales,Cost_Of_Goods_Sold
0000007536,ARW,ARROW ELECTRONICS INC,Technology,2010-12-31,3926.6598,9600.538,6349.343,479.63,220.772,1761.203,7085.834,4343.243,114.647,18744.676,16326.069
0000007536,ARW,ARROW ELECTRONICS INC,Technology,2011-12-31,4182.9617,9829.079,6153.819,598.81,120.883,1927.823,7024.591,3958.927,111.814,21390.264,18441.661
0000007536,ARW,ARROW ELECTRONICS INC,Technology,2012-12-31,4036.5181,10785.687,6798.325,506.332,675.033,1587.478,7715.301,4910.211,106.001,20405.128,17667.842
0000007536,ARW,ARROW ELECTRONICS INC,Technology,2013-12-31,5421.528,12060.883,7876.055,399.42,450.691,2226.132,8585.77,5301.946,99.936,21357.285,18566.356
0000007536,ARW,ARROW ELECTRONICS INC,Technology,2014-12-31,5551.3616,12442.856,8283.945,498.045,673.301,2075.453,9032.607,5838.021,95.895,22768.674,19772.779
0000007536,ARW,ARROW ELECTRONICS INC,Technology,2015-12-31,4926.2081,13021.93,8827.119,497.726,655.079,2380.575,9186.471,6056.152,90.923,23282.02,20246.77
0000007536,ARW,ARROW ELECTRONICS INC,Technology,2016-12-31,6339.4969,14206.366,9740.746,522.75,355.806,2696.334,10316.721,6689.222,88.913,23825.261,20681.062
0000007536,ARW,ARROW ELECTRONICS INC,Technology,2017-12-31,7051.2333,16462.809,11462.585,401.962,124.557,2933.045,12417.759,7956.569,87.691,26812.508,23455.169
0000007536,ARW,ARROW ELECTRONICS INC,Technology,2018-12-31,5873.9195,17784.445,12408.079,716.195,272.69,3239.115,13608.3,8790.428,85.191,29676.768,25975.856
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2009-12-31,3842.9079,5002.8,3640.2,-746.7,569.0,1088.7,1733.2,1867.7,105.314,5952.7,4145.1
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2010-12-31,4462.2973,5099.4,3453.7,316.9,486.7,956.2,1951.9,1831.8,105.392,6512.7,4480.9
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2011-12-31,3047.8236,4972.7,3314.2,154.4,422.7,954.2,2218.8,1647.1,106.27,6026.3,4274.0
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2012-12-31,3489.0318,5105.3,3524.4,169.1,513.4,702.2,2411.7,2074.5,99.915,6035.6,4247.3
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2013-12-31,4827.1738,4610.6,3118.4,244.3,320.1,950.6,2091.8,1554.1,96.178,6140.0,4302.9
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2014-12-31,4693.0129,4360.2,3293.7,251.1,374.2,945.3,1921.3,1597.8,90.459,6330.3,4482.8
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2015-12-31,5637.3949,4133.7,3168.0,274.4,473.7,963.6,1775.4,1459.1,89.968,5966.9,4137.8
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2016-12-31,6201.058,4396.4,3470.9,320.7,585.3,713.4,1904.8,2004.3,88.309,6086.5,4211.5
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2017-12-31,10109.0583,5136.9,4090.7,281.8,650.1,1316.3,2237.9,1971.8,88.012,6613.8,4627.1
0000008818,AVY,AVERY DENNISON CORP,Consumer Durables,2018-12-31,7610.7569,5177.5,4222.4,467.4,457.9,1771.6,2298.0,1994.0,84.724,7159.0,5066.6
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2009-12-31,13465.62,6832.7,5520.1,620.6,782.0,2307.8,4189.3,2274.8,427.48,10382.8,3733.8
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2010-12-31,12482.4324,7873.7,6201.1,586.1,702.0,2408.6,4184.3,2956.3,429.54,10862.8,3803.5
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2011-12-31,7526.076,7735.0,6149.8,517.6,655.8,2459.1,4098.8,2891.0,430.8,11291.6,3941.9
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2012-12-31,6206.392,7382.5,6149.2,-42.2,556.1,2623.9,3928.9,2704.6,432.2,10717.1,3976.6
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2013-12-31,7471.758,6492.3,5364.8,-5.4,535.6,2532.7,3479.1,2240.5,433.9,9955.0,3504.0
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2014-12-31,4081.833,5496.8,5191.5,-383.9,359.8,2463.9,2964.5,2047.2,434.7,8851.4,3188.5
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2015-12-31,1763.775,3879.5,4935.9,-788.9,112.1,2159.6,2341.1,2195.1,435.5,6160.5,2291.9
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2016-12-31,2205.504,3418.9,3810.4,-110.8,60.4,1875.8,1992.3,1485.7,437.6,5717.7,2142.6
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2017-12-31,946.645,3697.9,3944.8,-1.4,262.6,1872.2,2233.3,1559.6,440.3,5715.6,2088.9
0000008868,AVP,AVON PRODUCTS,Consumer Non-Durables,2018-12-31,672.448,3010.0,3414.7,-43.6,92.7,1581.6,1762.0,1496.5,442.4,5402.9,2164.8
0000008947,AZZ,AZZ INC,Consumer Durables,2009-02-28,245.7946,354.715,167.603,42.206,60.196,100.0,182.024,58.371,12.144,412.364,284.484
0000008947,AZZ,AZZ INC,Consumer Durables,2010-02-28,388.102,381.961,154.095,37.728,82.588,100.0,207.453,43.628,12.356,357.03,229.958
0000008947,AZZ,AZZ INC,Consumer Durables,2011-02-28,533.2073,566.524,310.506,34.963,42.085,225.0,284.018,58.186,12.499,380.649,250.841
0000008947,AZZ,AZZ INC,Consumer Durables,2012-02-29,631.6666,606.775,319.166,40.736,64.065,210.714,302.736,77.979,12.583,469.112,321.93
0000008947,AZZ,AZZ INC,Consumer Durables,2013-02-28,1133.3368,694.205,360.271,60.456,92.738,196.43,262.432,118.899,25.377,570.594,377.057
0000008947,AZZ,AZZ INC,Consumer Durables,2014-02-28,1134.8515,953.253,577.34,59.597,107.275,384.768,296.181,144.016,25.577,751.723,502.714
0000008947,AZZ,AZZ INC,Consumer Durables,2015-02-28,1168.7474,936.914,516.862,64.943,118.157,315.982,298.634,149.142,25.732,816.687,565.25
0000008947,AZZ,AZZ INC,Consumer Durables,2016-02-29,1306.637,983.371,502.155,76.79,143.589,303.79,309.334,148.405,25.874,903.192,625.164
0000008947,AZZ,AZZ INC,Consumer Durables,2017-02-28,1522.7886,977.839,448.2,60.921,111.176,254.8,296.537,141.85,25.964,858.93,597.089
0000008947,AZZ,AZZ INC,Consumer Durables,2018-02-28,1060.4252,1028.209,463.006,45.169,78.909,286.609,329.154,131.739,25.959,810.43,599.595
0000008947,AZZ,AZZ INC,Consumer Durables,2019-02-28,1201.8123,1088.57,484.842,51.208,114.668,281.935,378.545,164.771,26.115,927.087,676.92
0000009092,BMI,BADGER METER INC,Capital Goods,2009-12-31,596.2249,191.016,46.555,26.78,36.588,0.0,86.68,26.261,14.973,250.337,145.165
0000009092,BMI,BADGER METER INC,Capital Goods,2010-12-31,665.4226,215.864,47.481,28.662,18.396,0.0,97.337,32.679,15.048,276.634,165.351
0000009092,BMI,BADGER METER INC,Capital Goods,2011-12-31,445.0699,218.91,39.629,19.161,31.317,0.0,101.195,22.413,15.123,262.915,163.604
0000009092,BMI,BADGER METER INC,Capital Goods,2012-12-31,678.6267,290.453,119.206,28.032,34.802,0.0,121.374,94.08,14.314,319.66,185.36
0000009092,BMI,BADGER METER INC,Capital Goods,2013-12-31,785.454,316.058,119.495,24.617,34.818,0.0,127.163,98.041,14.412,334.122,203.639
0000009092,BMI,BADGER METER INC,Capital Goods,2014-12-31,858.2604,341.158,126.827,29.678,35.735,0.0,141.105,107.075,14.461,364.768,217.962
0000009092,BMI,BADGER METER INC,Capital Goods,2015-12-31,851.0198,355.48,123.205,25.938,35.831,0.0,149.328,104.544,14.525,377.698,223.429
0000009092,BMI,BADGER METER INC,Capital Goods,2016-12-31,1075.9471,349.699,93.49,32.295,56.185,0.0,151.012,75.838,29.119,393.761,223.27
0000009092,BMI,BADGER METER INC,Capital Goods,2017-12-31,1391.8882,391.727,114.275,34.571,49.751,0.0,158.623,93.109,29.119,402.44,225.038
0000009092,BMI,BADGER METER INC,Capital Goods,2018-12-31,1432.946,392.691,89.188,27.79,60.35,0.0,164.659,60.015,29.119,433.732,249.329
0000009389,BLL,BALL CORP,Consumer Durables,2009-12-31,4860.834,6488.3,4905.3,387.9,559.7,2283.9,1923.3,1428.6,94.02,7345.3,6071.5
0000009389,BLL,BALL CORP,Consumer Durables,2010-12-31,5857.676,6927.7,5269.6,542.9,515.2,2701.6,2305.7,1383.3,86.079,7630.0,6254.1
0000009389,BLL,BALL CORP,Consumer Durables,2011-12-31,5724.8844,7284.6,5906.6,446.3,948.4,2696.7,2321.9,1856.1,160.316,8630.9,7081.2
0000009389,BLL,BALL CORP,Consumer Durables,2012-12-31,6700.3728,7507.1,6217.1,406.3,853.2,3085.3,2339.4,1685.8,149.729,8735.7,7174.0
0000009389,BLL,BALL CORP,Consumer Durables,2013-12-31,7341.8159,7819.8,6428.5,406.4,839.0,3182.5,2465.7,1927.4,142.118,8468.1,6875.4
0000009389,BLL,BALL CORP,Consumer Durables,2014-12-31,9336.9722,7571.0,6331.4,470.0,1012.5,2993.8,2313.5,2006.8,136.966,8570.0,6903.5
0000009389,BLL,BALL CORP,Consumer Durables,2015-12-31,10348.679,9777.0,8515.7,280.9,1006.7,5054.2,2184.0,2141.6,142.289,7997.0,6460.3
0000009389,BLL,BALL CORP,Consumer Durables,2016-12-31,13127.1156,16173.0,12632.0,263.0,194.0,7310.0,3653.0,2969.0,174.865,9061.0,7212.0
0000009389,BLL,BALL CORP,Consumer Durables,2017-12-31,13242.9959,17169.0,13123.0,374.0,1478.0,6518.0,3758.0,4107.0,349.881,10983.0,8717.0
0000009389,BLL,BALL CORP,Consumer Durables,2018-12-31,15415.1628,16554.0,12992.0,454.0,1566.0,6510.0,3940.0,4095.0,335.258,11635.0,9329.0
0000009984,B,BARNES GROUP INC,Capital Goods,2009-12-31,925.9848,1351.99,667.277,39.001,143.483,321.306,402.68,189.288,54.792,1034.159,622.01
0000009984,B,BARNES GROUP INC,Capital Goods,2010-12-31,1112.6041,1403.257,691.138,53.278,65.76,259.647,450.208,282.864,53.827,1133.199,674.594
0000009984,B,BARNES GROUP INC,Capital Goods,2011-12-31,1310.1374,1440.365,717.965,91.573,121.024,333.148,529.994,197.678,54.34,1169.355,718.719
0000009984,B,BARNES GROUP INC,Capital Goods,2012-12-31,1217.3769,1868.596,1068.478,98.297,136.377,642.119,618.54,199.895,54.202,1229.959,754.382
0000009984,B,BARNES GROUP INC,Capital Goods,2013-12-31,2065.5603,2123.673,982.259,72.321,10.09,490.341,577.196,300.318,53.917,1091.566,668.499
0000009984,B,BARNES GROUP INC,Capital Goods,2014-12-31,2017.082,2073.885,962.092,120.541,186.898,495.844,588.396,265.09,54.501,1262.006,740.724
0000009984,B,BARNES GROUP INC,Capital Goods,2015-12-31,1906.247,2061.866,934.113,121.38,209.895,485.711,611.588,252.55,53.864,1193.975,693.769
0000009984,B,BARNES GROUP INC,Capital Goods,2016-12-31,2551.2908,2137.539,969.181,135.601,217.646,468.062,608.492,301.883,53.802,1230.754,708.065
0000009984,B,BARNES GROUP INC,Capital Goods,2017-12-31,3377.2261,2365.716,1105.395,59.415,203.92,525.597,768.721,315.761,53.378,1436.499,847.072
0000009984,B,BARNES GROUP INC,Capital Goods,2018-12-31,2752.5291,2808.97,1605.914,166.186,237.199,936.357,806.146,357.86,51.334,1495.889,863.796
0000010254,ESTE,EARTHSTONE ENERGY INC,Energy,2014-12-31,325.1225,451.388,134.86,-28.834,75.788,11.191,129.027,88.452,13.835,47.994,29.374
0000010254,ESTE,EARTHSTONE ENERGY INC,Energy,2015-12-31,184.1439,264.944,65.071,-116.655,-10.44,11.191,45.909,48.578,13.835,47.773,112.297
0000010254,ESTE,EARTHSTONE ENERGY INC,Energy,2016-12-31,306.0448,316.512,75.055,-54.541,1.712,12.693,27.342,38.829,22.274,42.269,20.138
0000010254,ESTE,EARTHSTONE ENERGY INC,Energy,2017-12-31,676.4613,834.417,108.685,-12.514,50.951,25.0,47.073,68.859,63.637,108.078,88.849
0000010254,ESTE,EARTHSTONE ENERGY INC,Energy,2018-12-31,289.949,1004.308,177.816,42.325,102.379,78.828,63.556,81.865,64.148,165.356,28.582
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2009-12-31,35265.037,17354.0,9934.0,2205.0,2909.0,3440.0,8271.0,4464.0,600.972,12562.0,5360.0
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2010-12-31,29396.7045,17489.0,10693.0,1420.0,3003.0,4363.0,7989.0,4041.0,580.733,13056.0,5707.0
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2011-12-31,27756.7956,19073.0,12245.0,2224.0,2817.0,4749.0,8650.0,4857.0,560.97,13893.0,6099.0
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2012-12-31,36410.6252,20390.0,13412.0,2326.0,3106.0,5580.0,9260.0,4759.0,546.214,14190.0,6146.0
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2013-12-31,37768.2929,25869.0,17383.0,2012.0,3198.0,8126.0,10004.0,5906.0,543.038,15259.0,6649.0
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2014-12-31,39750.8836,25917.0,17761.0,1946.0,3215.0,7606.0,10351.0,6042.0,542.378,16671.0,7462.0
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2015-12-31,20893.0383,20975.0,12110.0,393.0,1647.0,3935.0,11796.0,5750.0,547.655,9968.0,5057.0
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2016-12-31,23926.0857,15546.0,7266.0,4966.0,1654.0,2779.0,6574.0,2744.0,539.605,10163.0,5116.0
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2017-12-31,35001.0733,17111.0,7995.0,724.0,1837.0,3509.0,7263.0,2821.0,541.477,10561.0,5245.0
0000010456,BAX,BAXTER INTERNATIONAL INC,Health Care,2018-12-31,33765.5942,15641.0,7825.0,1630.0,2096.0,3473.0,5919.0,2836.0,512.999,11127.0,5521.0
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2009-09-30,16536.4695,9304.624,4161.912,1213.054,1716.816,1488.46,4646.954,1777.093,237.082,7160.874,2986.168
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2010-09-30,17029.3656,9650.694,4216.114,1176.34,1744.268,1495.357,4505.25,1671.673,229.816,7372.333,3115.201
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2011-09-30,15750.4558,10430.428,5602.253,1264.852,1716.0,2484.665,4668.331,1823.228,214.818,7828.904,3310.506
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2012-09-30,15469.3282,11360.909,7225.02,1109.528,1760.228,3761.112,5322.071,1978.055,196.911,7708.382,3327.105
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2013-09-30,19403.78,12149.0,7106.0,929.0,1505.0,3763.0,5873.0,2130.0,193.999,8054.0,3465.0
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2014-09-30,21839.2285,12447.0,7394.0,1185.0,1746.0,3767.0,6131.0,2235.0,191.892,8446.0,3646.0
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2015-09-30,27950.9314,26820.0,19656.0,695.0,1730.0,11370.0,6045.0,4386.0,210.696,10282.0,4759.0
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2016-09-30,38334.7914,25586.0,17953.0,976.0,2559.0,10550.0,6367.0,4400.0,213.291,12483.0,5442.0
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2017-09-30,44665.2349,37734.0,24786.0,1030.0,2550.0,18667.0,18633.0,3342.0,227.942,12093.0,5212.0
0000010795,BDX,BECTON DICKINSON & CO,Health Care,2018-09-30,70006.464,53904.0,32910.0,159.0,2865.0,18894.0,7411.0,7216.0,268.224,15983.0,6371.0
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2009-12-31,2662.3246,2535.853,1256.64,144.62,325.074,737.919,1562.674,419.972,27.526,1784.244,683.201
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2010-12-31,2896.2601,3062.764,1522.245,185.49,225.909,731.1,1975.346,666.627,27.853,1927.118,727.43
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2011-12-31,2703.117,3096.803,1352.421,178.223,259.816,731.698,1798.155,459.115,28.185,2073.529,774.64
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2012-12-31,2986.9345,3436.753,1425.483,163.778,278.898,732.414,1929.932,469.92,28.481,2069.235,780.573
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2013-12-31,3557.6397,3388.79,1202.068,77.79,175.476,435.615,1747.856,487.472,28.777,2132.694,807.059
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2014-12-31,3504.4243,3341.278,1156.123,88.845,273.312,435.71,1716.367,446.761,29.07,2175.044,836.76
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2015-12-31,4066.0302,3711.542,1221.039,113.093,186.21,435.707,1777.596,441.351,29.36,2019.441,765.923
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2016-12-31,5395.7526,3850.504,1263.745,28.125,216.433,434.186,1844.524,471.322,29.577,2068.172,785.088
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2017-12-31,7106.8797,4273.012,1342.762,122.249,103.885,434.581,1976.649,502.696,29.786,2160.153,822.372
0000012208,BIO,BIO-RAD LABORATORIES INC,Capital Goods,2018-12-31,6909.0751,5611.068,1590.737,365.614,285.494,438.937,2023.478,450.795,29.801,2289.415,928.852
0000012659,HRB,BLOCK H & R INC,Consumer Services,2009-04-30,5058.3043,5359.722,3953.863,513.055,1024.439,1107.122,2571.08,2398.28,334.102,4083.577,2386.412
0000012659,HRB,BLOCK H & R INC,Consumer Services,2010-04-30,5919.7329,5234.318,3793.688,487.058,587.469,1060.144,2649.036,2321.491,323.306,3874.332,2260.701
0000012659,HRB,BLOCK H & R INC,Consumer Services,2011-04-30,5279.7781,5207.961,3758.387,418.32,512.503,1049.754,2477.731,2214.675,305.366,3774.296,2176.343
0000012659,HRB,BLOCK H & R INC,Consumer Services,2012-04-30,4294.1493,4649.567,3323.675,345.513,362.049,409.115,2500.994,2526.428,292.119,2893.771,1492.474
0000012659,HRB,BLOCK H & R INC,Consumer Services,2013-04-30,7562.8949,4537.779,3274.232,464.616,497.108,905.958,2462.343,2012.205,272.635,2905.943,1459.841
0000012659,HRB,BLOCK H & R INC,Consumer Services,2014-04-30,7793.5598,4693.529,3136.98,499.405,809.581,505.837,3114.006,2313.116,274.228,3024.295,1474.527
0000012659,HRB,BLOCK H & R INC,Consumer Services,2015-04-30,8324.316,4515.42,2682.471,486.348,626.608,505.298,2951.301,1878.289,275.275,3078.658,1522.565
0000012659,HRB,BLOCK H & R INC,Consumer Services,2016-04-30,4463.2843,2857.775,2834.672,382.835,532.394,1501.925,1222.298,1039.605,220.518,3038.153,1569.645
0000012659,HRB,BLOCK H & R INC,Consumer Services,2017-04-30,5135.7691,2694.108,2754.991,419.912,550.093,1493.017,1346.039,939.28,207.171,3036.314,1524.588
0000012659,HRB,BLOCK H & R INC,Consumer Services,2018-04-30,5785.8731,3140.949,2747.238,625.417,850.003,1494.609,1891.713,843.651,209.254,3159.931,1556.434
0000012659,HRB,BLOCK H & R INC,Consumer Services,2019-04-30,5495.3316,3299.945,2758.418,444.216,606.538,1492.629,1993.359,923.001,201.96,3094.881,1590.227
0000012927,BA,BOEING CO,Capital Goods,2009-12-31,39314.1318,62053.0,59828.0,1335.0,5603.0,12217.0,35275.0,32883.0,726.291,68281.0,55092.0
0000012927,BA,BOEING CO,Capital Goods,2010-12-31,47983.0023,68565.0,65703.0,3311.0,2952.0,11473.0,40572.0,35395.0,735.259,64306.0,50370.0
0000012927,BA,BOEING CO,Capital Goods,2011-12-31,54624.1118,79986.0,76378.0,4011.0,4023.0,10018.0,49810.0,41274.0,744.705,68735.0,54417.0
0000012927,BA,BOEING CO,Capital Goods,2012-12-31,56944.3522,88896.0,82929.0,3895.0,7508.0,8973.0,57309.0,44982.0,755.631,81698.0,67095.0
0000012927,BA,BOEING CO,Capital Goods,2013-12-31,102009.7597,92663.0,77666.0,4579.0,8179.0,8072.0,65074.0,51486.0,747.379,86623.0,71244.0
0000012927,BA,BOEING CO,Capital Goods,2014-12-31,91860.5054,99198.0,90408.0,5440.0,8858.0,8141.0,67785.0,56717.0,706.728,90762.0,74708.0
0000012927,BA,BOEING CO,Capital Goods,2015-12-31,96387.1642,94408.0,88011.0,5172.0,9363.0,8730.0,68234.0,50412.0,666.624,96114.0,80443.0
0000012927,BA,BOEING CO,Capital Goods,2016-12-31,96078.2234,89997.0,89120.0,4892.0,10499.0,9568.0,62488.0,50134.0,617.152,94571.0,79093.0
0000012927,BA,BOEING CO,Capital Goods,2017-12-31,174303.3115,92333.0,91921.0,8191.0,13344.0,9782.0,65161.0,56269.0,591.039,93392.0,74208.0
0000012927,BA,BOEING CO,Capital Goods,2018-12-31,183064.2225,117359.0,116949.0,10453.0,15322.0,10657.0,87830.0,81590.0,567.641,101127.0,79593.0
0000014195,BGG,BRIGGS & STRATTON,Energy,2009-06-30,664.4921,1619.023,924.339,31.972,172.42,281.104,856.52,299.089,49.812,2092.189,1686.833
0000014195,BGG,BRIGGS & STRATTON,Energy,2011-06-30,1002.5527,1666.218,928.275,24.174,156.931,225.0,968.664,344.383,50.481,2109.998,1649.862
0000014195,BGG,BRIGGS & STRATTON,Energy,2012-06-30,842.8606,1608.231,976.261,28.498,65.961,225.0,911.5,305.909,48.191,2066.533,1622.851
0000014195,BGG,BRIGGS & STRATTON,Energy,2013-06-30,949.4694,1447.551,779.613,-34.262,160.813,225.0,858.981,274.755,47.953,1862.498,1459.807
0000014195,BGG,BRIGGS & STRATTON,Energy,2014-06-30,947.6663,1449.706,777.272,27.579,127.079,225.0,870.335,303.187,46.318,1859.06,1457.046
0000014195,BGG,BRIGGS & STRATTON,Energy,2015-06-30,854.6432,1458.962,884.712,44.533,148.096,225.0,795.243,335.116,44.374,1894.75,1458.645
0000014195,BGG,BRIGGS & STRATTON,Energy,2016-06-30,914.5312,1456.667,963.041,26.064,111.823,221.339,740.737,318.301,43.179,1808.778,1373.408
0000014195,BGG,BRIGGS & STRATTON,Energy,2017-06-30,1030.998,1450.979,891.645,55.376,90.344,221.793,689.441,330.378,42.78,1786.103,1346.919
0000014195,BGG,BRIGGS & STRATTON,Energy,2018-06-30,750.4854,1443.966,873.542,-11.621,92.723,199.954,679.206,384.106,42.617,1881.294,1419.401
0000014195,BGG,BRIGGS & STRATTON,Energy,2019-06-30,430.6739,1551.431,1104.711,-54.659,-35.335,194.969,762.477,577.745,42.058,1836.605,1463.765
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2009-12-31,43278.5,31008.0,16223.0,3221.0,4065.0,6130.0,13958.0,6313.0,1714.0,18808.0,4376.0
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2010-12-31,45121.92,31076.0,15438.0,3090.0,4491.0,5328.0,13273.0,6739.0,1704.0,19484.0,4420.0
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2011-12-31,59555.6,32970.0,17103.0,3701.0,4840.0,5376.0,15318.0,7780.0,1690.0,21244.0,4722.0
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2012-12-31,53382.42,35897.0,22259.0,1959.0,6941.0,6568.0,9521.0,8279.0,1638.0,17621.0,3474.0
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2013-12-31,87644.35,38592.0,23356.0,2563.0,3545.0,7981.0,18916.0,12440.0,1649.0,16385.0,3272.0
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2014-12-31,98048.83,33749.0,18766.0,2004.0,3148.0,7242.0,14608.0,8461.0,1661.0,15879.0,2952.0
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2015-12-31,114810.51,31748.0,17324.0,1565.0,1832.0,6550.0,10415.0,8017.0,1669.0,16560.0,3142.0
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2016-12-31,97711.68,33707.0,17360.0,4457.0,2850.0,5716.0,13704.0,8841.0,1672.0,19427.0,4299.0
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2017-12-31,100070.24,33551.0,21704.0,1007.0,5275.0,6975.0,14854.0,9563.0,1633.0,20776.0,5045.0
0000014272,BMY,BRISTOL-MYERS SQUIBB CO,Health Care,2018-12-31,84831.36,34986.0,20859.0,4920.0,5940.0,5646.0,17160.0,10654.0,1632.0,22561.0,5803.0
0000014707,CAL,CALERES INC,Consumer Non-Durables,2009-01-31,198.4949,1026.031,623.817,-133.238,34.336,150.0,681.443,402.146,42.323,2276.362,1347.065
0000014707,CAL,CALERES INC,Consumer Non-Durables,2010-01-31,525.427,1040.15,628.923,9.139,118.078,150.0,708.249,414.063,42.892,2241.968,1295.596
0000014707,CAL,CALERES INC,Consumer Non-Durables,2011-01-31,556.3524,1148.043,732.134,35.95,-2.312,150.0,808.281,511.905,43.911,2504.091,1450.215
0000014707,CAL,CALERES INC,Consumer Non-Durables,2012-01-31,396.626,1227.476,813.76,8.394,48.086,198.633,815.138,524.58,41.971,2582.824,1520.884
0000014707,CAL,CALERES INC,Consumer Non-Durables,2013-01-31,739.527,1171.259,745.358,26.126,197.937,198.823,772.428,469.109,42.896,2598.065,1529.816
0000014707,CAL,CALERES INC,Consumer Non-Durables,2014-01-31,1027.191,1149.403,672.041,51.855,104.032,199.01,792.549,386.855,43.378,2513.113,1443.496
0000014707,CAL,CALERES INC,Consumer Non-Durables,2015-01-31,1242.1193,1216.812,675.19,79.782,118.812,199.197,790.896,397.083,43.752,2571.709,1479.994
